cast,director,genre,opening_date,opening_year,title
"Fatma Begum, Yakub, Zubeida, Jani Babu, Shahzadi, Aziz",Fatma Begum,costume action,nan,1929,Milan Dinar a.k.a. Prem Ni Kasoti
"Zebunissa, Master Vithal, Ata Mohammed, Nandram, P. R. Joshi, Meher Banu",B. P. Mishra (Bhagwati Mishra),legend romance,nan,1929,Mirza Sahiban
"Rampyari, Noor Mohammed Charlie, Pingle, Bapurao Apte, Gangaram, Durga Koregaonkar, Haridas, Abhyankar",Harshadrai Mehta,social,nan,1929,Miss Dolly
"Saqi, Sayani, Umar, Gulzar, Master Rehman, Mohanlala",Saqi,action,nan,1929,Mumbaino Mawali a.k.a. The Blackguard
"R. N. Vaidya, Jamuna, Jijibhai, Mary, Thomas, Kumudini","N. G. Devare, Vaidya",social,nan,1929,Mumbaino Satodio a.k.a. Speculator a.k.a. Bombay's Gentleman
"Lalita Pawar, Ghodke, Nandram, Amboo, Bhaurao Dattar, Jadhavrao Pahelwan",G.P. Pawar,legend,nan,1929,Mysterious Prince a.k.a. Prince Thaksen
"Begum Fatma, Sultana, Zubeida",Fatma Begum,social,nan,1929,Naseeb Ni Devi a.k.a. Goddess of Luck
"Vithaldas Panchotia, Zebunisa, Ata Mohammed, Nirasha, Lobo, Mehar Banu",Vithaldas Panchotia,social,nan,1929,Naseeb Ni Nakhara a.k.a. Shattered Hopes
,Dwarka Khosla,,nan,1929,Natun Janma a.k.a. New Birth
"Master Vithal, Zebunisa, Prabhashankar, Lobo, Ata Mohammed, Joshi, P. N. Varne",Dhirubhai Desai,action,nan,1929,Nishan Danka a.k.a. Flag Of Honour
"Fatma Begum, Khalil, Shantakumari, Kumudini, Aziz",Nandlal Jaswantlal,costume,nan,1929,Pardesi Saiyan a.k.a. The Lovers
"Heera, Panna, Jani Babu, Thomas, Usha",Homi Master,costume,nan,1928,Ghor Pratignya a.k.a. Sarojani
Bhaurao Datar,G. V. Sane,,nan,1928,Ghoshayatra
"Zubeida, Udwadia, Jagtap",K. P. Bhave,social,nan,1928,Golden Gang a.k.a. Soneri Toli
"Gohar, Raja Sandow, Vaidya",Chandulal Shah,social,nan,1928,Grihalaxmi a.k.a. The Daughter-In-Law
"Zebunissa, Master Vithal",Harshadrai Mehta,costume,nan,1928,Gul Badan
"Hira, Yakbal, Khalil, Gani Babu",Homi Master,fantasy,nan,1928,Gul Sanobar
"Janibabu, Lobo",A. P. Kapoor,fantasy,nan,1928,Gulru Zarina a.k.a. Flower-Like Zarina
"Bhaurao Datar, Lalita Pawar, Durgabai Koregaokar, H. Dhodke, Shantaram Sagun, Dattoba Rajwade, P. N. Varne, Jhadhavrao",N. D. Sarpotdar,mythology,nan,1928,Harishchandra a.k.a. Raja Harishchandra
"Zubeida, Jani Babu, Shahzadi, Fatma Begum",Fatma Begum,legend romance,nan,1928,Heer Ranjah
"Master Vithal, Jani Babu, Nirasha",A. P. Kapoor,social,nan,1928,Hira Sundari
"Patience Cooper, Bapuji Punegar, Farida",Ratansha Sinore,fantasy,nan,1928,Hoor-E-Arab a.k.a. Aladdin And The Magic Lamp
"Ermeline, Mazhar Khan, W. M. Khan",Bhagwati Mishra,fantasy,nan,1928,Hoor-E-Baghdad a.k.a. Fairy Of Baghdad a.k.a. Forbidden Love
"Lalita Pawar, Baburao Athavale, Durgabai Koregaonkar, S. Bhopatkar, P. N. Varne, Jadhavrao",N. D. Sarpotdar,social,nan,1928,Ideal Wife a.k.a. Arya Mahila
Jehangir,Kanjibhai Rathod,social,nan,1928,Indulal Advocate a.k.a. Bodku Mathu
"Keshav Narayan Kale, Ermeline, Jilloobai, P. Y. Altekar, Baburao Sansare, Putli, Gohar, Nazir, Rustom, Sakhu",P. Y. Altekar,devotional,nan,1928,Jagadguru Shrimad Shankaracharya a.k.a. World Teacher Shankaracharya
"Shanta Kumari, Master Vithal, Kumudini",A. P. Kapoor,costume,nan,1927,Kala Pahad a.k.a. Masked Teror
"Nandram, Keshavlal, Yakbal, Nizam",Harshadrai Mehta,social,nan,1927,Keshavkant B.A. a.k.a. Chastity Versus Unchastity
"Patience Cooper, Seeta Devi, Durgadas Bannerjee, Ahindra Chowdhury, Naresh Mitra, Jainarayan Mukherjee, Indira Devi, Geeta, Kanu Bannerjee, Prabodh Bose, Kartik Dey",Priyanath Ganguly,social,nan,1927,Krishnakanta's Will a.k.a. Krishnakanter Will
"Santosh Sinha, Ahindra Choudhury, Saraswati, Brojendra Sirkar, Firozbala, Sushil Ghosh, Saraswati Devi, Tarakbala",Ahindra Choudhury,religious,nan,1927,Krishna Sakha
"Shakuntla, Homi Master, Janki, Khalil",Homi Master,costume,nan,1927,Kalapani No Kaidi a.k.a. Return Of Kala Naag
"Sulochana (Ruby Myers), Madanrai Vakil, Ermeline, Jilloobai",Mohan Dayaram Bhavnani,social,nan,1927,Kicks Of Kismet a.k.a. Naseeb Ni Lila
"Nandram, Yakbal, Nizam, P. R. Joshi, Vishnu",Harshadrai Mehta,social,nan,1927,Kimti Aansu a.k.a. Precious Tears
"Gulabbai, Haider Shah, Nandram, Durga, Nizam",Kanjibhai Rathod,social,nan,1927,Kul Deepak a.k.a. Born Hero
"Zubeida, Madanrai Vakil, Shahzadi",Manilal Joshi,legend romance,nan,1927,Laila Majnu a.k.a. Laila And Majnu
"Heera, Nargis",Manilal Joshi,costume,nan,1927,Lohika Lilam a.k.a. Soul Of Slave
"Bhaurao Datar, Anasuya",G.V. Sane,devotional,nan,1927,Madalasa
"Master Vithal, Sakina",Kanjibhai Rathod,devotional,nan,1927,Mahasati Ansuya
"Haider Shah, Nandram, Gulab, Chandra, Gangaram, Sakina",Kanjibhai Rathod,social,nan,1927,Master Stroke a.k.a. Mardna Gha
,M. M. Vaidya,,nan,1927,Mohabbat Ke Musibat a.k.a. Love And Romance
"Madanrai Vakil, Jilloobai, Putli",Dinshaw Jhaveri,,nan,1927,Mohana Rani a.k.a. Rani Mohana a.k.a. Chhelbatao
"V. Shantaram, Madhusudan, Sushila Devi, Lalya Gokhale, Bal Gangar",Baburao Painter,religious,nan,1927,Muraliwala
"Bachchuram, Bhaurao Datar, Gangubai Mohite, Khirsagar Salanki, Gotiram",Dadasaheb Phalke,mythology,nan,1927,Nala Damayanti
"Zubeida, Thatte, Miss Mani, S. Nazir, Nargis, Gangaram, Takle, Rani, Udwadia",Manilal Joshi,social,nan,1927,Nanand Bhojai a.k.a. The Victim Of Society
"Zebunisa, Prabhashankar, Harihar Diwana, Gangaram, Miss Mary, Janibabu",Harshadrai Mehta,costume,nan,1927,Naqli Rani a.k.a. Sham Queen
"Madanrai Vakil, Tara, Baburao Sansare, Dinkar, Jilloobai, Dhanji",K. P. Bhave,fantasy,nan,1927,Nari Ki Nagan a.k.a. Soul Of A Snake
"Balasaheb Yadav, Vasantrao Deshpande, Sushila Devi, Zunzharrao Pawar, Anasuya, Ganpat Bakre, Mane, Gulabbai","Keshavrao Dhaiber, V. Shantaram",historical,nan,1927,Netaji Palkar a.k.a. Beloved Leader Palkar
,,mythology,nan,1927,Pandav Rajasuya Yagam
"Dinshaw Bilimoria, Bandopant Sohoni, Durgabai Koregaonkar, Sundarrao Nadkarni, P. N. Varne, Wamanrao Kulkarni, Jayarampant, Datoba Rajwade",N. D. Sarpotdar,historical,nan,1926,Dha Cha Maa a.k.a. Murder Of Narayanrao Peshwa
"Patience Cooper, Durgads Bannerji, Kartik Dey",Jyotish Bannerjee,social,nan,1926,Dharma Patni a.k.a. The Wife
,Dadasaheb Phalke,mythology,nan,1926,Dhanurbhanga a.k.a. The Marriage of Janaki a.k.a. Janaki Swayamwara
"A. P. Kapoor, Dwarkee, Miss Mary, Prabhashankar, Janibabu",Nanubhai Desai,historical,nan,1926,Dil Aram
"Elizer, Baburao Sansare, Putli, Madanrai Vakil, M. Udvadia, Jilloobai, Yusuf",Manilal Joshi,historical,nan,1926,Dulari
"Yakbal, Amirbanu, Jones",Harihar Diwana,social,nan,1926,Dagabaaz Duniya a.k.a. Way Of The World
"Gangaram, Dwarki, Bapu",,costume,nan,1926,Fearless Phantom a.k.a. Andher Nagri a.k.a. Delhi No Dodh Chhel
"Tara, Miss Mary",Harihar Diwana,costume,nan,1926,For Country's Sake
B. Yadav,,mythology,nan,1926,Gaj Gouri
"Gulab, Madanrai Vakil, Jilloobai, Durmad",,social,nan,1926,Gentleman Loafer a.k.a. Bhadraveshi Goonda
"Master Vithal, Miss Mary, Heera, Shiraz Ali Hakim, Janibabu, Miss Rosy",K. P. Bhave,mythology,nan,1926,Golden Lotus a.k.a. Suvarna Kamal
"Fatma Begum, Zubeida, Elizer, Jilloobai",Bhagwati Mishra,mythology,nan,1926,Indrajal a.k.a. Missing Bracelet
Patience Cooper,,devotional,nan,1926,Jaydev a.k.a. Joydeb
"Tara, Bachu, Balabhai",Manilal Joshi,social,nan,1926,Jungle Ni Jadibuti a.k.a. Love Rewarded
"K. B. Athavale, Thatte, Bhonsle",Shree Nath Patankar,mythological,nan,1926,Kacha Devyani a.k.a. Vidhyaharan
"Bhaurao Datar, Krishna Chauhan",G. V. Sane,mythology,nan,1925,Anant Vrat
"Gulab, Gohar, Gangaram, Putlibai, Ermeline, Nandram",Kanjibhai Rathod,social,nan,1925,Baap Kamai a.k.a. Fortunes And Fools
"Master Vithal, Yakub, Miss Jones, Nanasaheb Phatak, Sayani","Bhalji Pendharkar, Nanubhai B. Desai",historical,nan,1925,Bajirao Mastani
"Gulab, Nandram, P. R. Joshi, Prabhudas",Nanubhai B. Desai,costume,nan,1925,Bhadra Bhamini a.k.a. Test Of Chastity
"Raja Sandow, Zubeida, Janibabu, Putlibai",Manilal Joshi,costume,nan,1925,Black Thief a.k.a. Kala Chor
,,,nan,1925,Chalu Zamana a.k.a. Chalti Duniya
"Ermeline, Nandram, Gulab, Haider Shah, Malika, Gangaram",Harshadrai Sakerlal Mehta,costume,nan,1925,Chandrakant a.k.a. Filial Duty
"Dwarki, P. Y. Altekar, Elizer, Baburao Pendharkar, D. N. Potdar",N. D. Sarpotdar,historical,nan,1925,Chandrarao More
"Ermeline, Madanrai Vakil",Kanjibhai Rathod,social,nan,1925,Charkha a.k.a. The Spinning Wheel a.k.a. Anath Abala
"D. Billimoria, P. Y. Altekar, Elizer, Jilloobai, Vedi",N. D. Sarpotdar,historical,nan,1925,Chhatrapati Sambhaji
"Harihar Diwana, Heera",Behram Vasania,social,nan,1925,Child Widow a.k.a. Bal Vidhva
"Mehtab, Master Bachoo, Mumtaz, Shivrani, Madhukar Gupte, Alaknanda, Nurjehan, Sadique, Shuklaji",Rajendra Raj Gaur,social,nan,1925,Cinema Queen a.k.a. Cinema Ki Rani
"Begum Fatma, Zubeida, Raja Sandow, Shahzadi, K. B. Athavale, Dabir, Prabhakar",Manilal Joshi,costume,nan,1925,Devadasi a.k.a. The Bride Of God
,Bhagwati Mishra,historical devotional,nan,1925,Devi Ahilyabai
"Bachubhai, Khalil, Moti, Miss Marie",Homi Master,social,nan,1925,Dream Of Life a.k.a. Sansar Swapna
"Raja Sandow, Yakbal, Putli, Isdan, Ghory",Chandulal Shah,fantasy,nan,1925,Five Divine Wands a.k.a. Panchdanda
"Moti, Raja Sandow",M. D. Bhavnani,social,nan,1925,For Mother's Sake a.k.a. Matri Prem
"Gohar, Putlibai, Sidimiya",Homi Master,social,nan,1925,Ghar Jamai a.k.a. Hen-pecked Husband
"Bhaurao Datar, Dada Pendse, Gotiram, Madhav Malusare",Dadasaheb Phalke,mythology,nan,1924,Ashwathama
"Gulzar Bai, Hiralal, Mumtaz, Baby Ila",Abdul Rashid Kardar,costume,nan,1930,Safdar Jung
"Gul Hamid, Nazir, Ghulam Qadir, Miss Gulzar, Rafiq Ghaznavi, Hiralal, Mumtaz",Abdul Rashid Kardar,action,nan,1930,Sarfarosh a.k.a. Bravehearts
"Sulochana (Ruby Myers), Jal Merchant, Elizer, Salvi",K. P. Bhave,social,nan,1930,Secrets of the Night a.k.a. Raat Ki Baat
"Nandram, Heera, Pramoth Bose, Miss Salu",A. P. Kapoor,costume,nan,1930,She Wolf a.k.a. Meetha Zaher
"Ishwarlal, Shanta Kumari, Inamdar",Nanubhai Vakil,costume,nan,1930,Sheikh Chilli a.k.a. Castles in the Air
"Miss Gulzar, M. Ismail, Hiralal",Abdul Rashid Kardar,costume,nan,1930,Shepherd a.k.a. Farebi Shahzada
Shanta Kumari,S. K. Bhaduri,social,nan,1930,Shrikanta
"Mazhar Khan, Elizer, Jamshedji, Trikamlal, Khansaheb, Sushila, Wagle, Sakhu",R. G. Torney,fantasy,nan,1930,
"Shakuntala, Jal Merchant, Chhudekar",Hiralal Doctor,,nan,1930,Son of a Shepherd a.k.a. Bhagyawan Bharwad
"Lalita Pawar, Gubbi Veerana, Amboo",G. P. Pawar,,nan,1930,Song of Life
"Prithviraj Kapoor, Dewan Sharan, Indira Devi, Jagdish Sethi",Bhagwati Mishra,fantasy,nan,1930,The Arabian Knight a.k.a. Sher-E-Arab
"Lalita Pawar, Bhaurao Datar, Durga Koregaonkar, Meera, Jadhavrao",N. D. Sarpotdar,fantasy,nan,1929,Parijatak a.k.a. The Flower of Heaven
"Rampyari, Haider Shah, Durga Koregaonkar, Baburao Apte",Prafulla Ghosh,social,nan,1929,Parivartan a.k.a. Revolution in Life
"Keshav Narayan Kale, Gohar, Mubarak, Raja Sandow, Baba Vyas",Chandulal Shah,social,nan,1929,Pati Patni a.k.a. Husband Wife
"Gaby Hill, Miss Mani, Y. L. Chichulkar, Dave, Yusuf, Madanlal, S. P. Niphadkar",Harilal M. Bhatt,social,nan,1929,Pitru Prem a.k.a. A Father’s Love
,G. V. Sane,,nan,1929,Prabhavati
"Shantakumari, R. N. Vaidya, Baba Vyas","Ramakant Gharekhan, Vaidya",social,nan,1929,Prem Yatra a.k.a. Pilgrims of Love
"Lalita Pawar, Bhaurao Datar, Durga Koregaonkar, Meera, Jadhavrao, Ghodke, C. R. Das",N. D. Sarpotdar,historical legend,nan,1929,Prithviraj Sanyogita
"Raja Sandow, Bulbule, Panna, Fatma Jr., Bhopatkar",Homi Master,action,nan,1929,Punjab Kesari a.k.a. Lion of Punjab
"Dinshaw Billimoria, Sulochna (Ruby Myers), Jal Merchant, P. Gidwani, Gohar Jr., Zaverbhai Kaiser, Tara",R. S. Choudhary,action,nan,1929,Punjab Mail
"Fatma Begum, Tara Khalil, R. N. Vaidya, Jamuna",Homi Master,,nan,1929,Punya Prabhav
"Ardhendu Bandyopadhyay, Kalipada Das, Chandravati Devi, Nilamani De",Bimal Pal,social,nan,1929,Pyari
"Baren Roy, Pratibha, Miss Vedi",Baren Roy,social,nan,1929,Radio Girl
"Bhonsle, Jagtap, Dabir, Dwarkee",K. P. Bhave,historical,nan,1928,Jai Bhavani
"Madanrai Vakil, Ermeline, Gohar, Yakub",Bhagwati Mishra,legend,nan,1928,Kamla Kumari a.k.a. Sabur Shah
"Yakbal, K. B. Athavale, Mary",,,nan,1928,Kamsena Lilavati
"Rampyari, K. C. Roy, Salvi, Yakbal",K. B. Athavale,tragedy drama,nan,1928,Khoon-E-Nahak a.k.a. Hamlet
"Master Vithal, Meherbanu, Prabhashankar, Ata Mohamed, Lobo, Nirasha",A. P. Kapoor,social,nan,1928,Kanak Kanta a.k.a. Navlakha Haar
"Keshavrao Dhaiber, V. Shantaram, Kamla Devi, Balasaheb Yadav, Nimbalkar, Sushilabai, Nandrekar, Maya, Zunzharrao Pawar, Anasuya, Tukaram Mandhere",Baburao Painter,mythology,nan,1928,Karna The True Battler a.k.a. Maharathi Karna
"D. Billimoria, Putli, Jilloobai",N. Majumdar,social,nan,1928,Katil Kathlani a.k.a. La Belle
"Bela Rani, Lalu Bose, Niharbala",Sudhansu Mustafi,comedy,nan,1928,Kelor Kirti
Nimbalkar,Baburao Painter,mythology,nan,1928,Kichak Vadha a.k.a. Sairandhari
"Rampyari, Haider Shah, Gulab, Durga, Nizam, Haridas",Kanjibhai Rathod,,nan,1928,Kunji Kishori
"Ermeline, Jilloobai, Zebunisa, Yakub, Elizer, Madanrai Vakil, Baburao",Rama Choudhary,fantasy,nan,1928,Lady Of The Lake a.k.a. Sarovar Ki Sundari
,,legend,nan,1928,Lakho Fullani
,M. M. Vaidya,,nan,1928,Love And Romance a.k.a. Mohabbat Ke Musibat
,"Nirbhoy Thakkar, M. Udwadia",,nan,1928,Lure Of Lust a.k.a. Moh-Jaal
,,religious,nan,1928,Madalsa
"Nargis, Athavale",Manilal Joshi,social,nan,1927,Parsa Eblis a.k.a. Pavitra Satan
,,,nan,1927,Pita Pooja
Blanche Verne,Manilal Joshi,,nan,1927,Prem Ni Pratima a.k.a. Lovers
"Blanche Verne, Elizer, Madanrai Vakil, Jilloobai, La Tosca, Miss Helen",Rama Choudhary,costume,nan,1927,Princess Laila
"Atul Sen, Funniman, Kedar Chatterjee, Premankur Atorthy, Indira Devi, Artidevi, Bhanu Bannerjee Sr.",Jaygopal Pillai,costume,nan,1927,Punarjanma a.k.a. Incarnation
"Jilloobai, P. R. Joshi",Madanrai Vakil,semi-historical romance,nan,1927,Raghunathrao and Sarayubala
"Jani Babu, A. P. Kapoor, Mani, Mary",Nanubhai Desai,social,nan,1927,Reshmi Sari a.k.a. Follies Of The Rich
"Nandram, Gulb, Durga, Chanda",Harshadrai Mehta,social,nan,1927,Roop Sundari a.k.a. Ideal Womanhood a.k.a. Adarsha Veerangana
"Ganpat Shinde, Gangubai Mohite",Dadsaheb Phalke,devotional,nan,1927,Rukamangada Mohini
,V. K. Pattani,social,nan,1927,Sansar a.k.a. A Phase Of Life
"Raja Sandow, Gohar","Narayan Deware, Chandulal Shah",devotional,nan,1927,Sati Madri a.k.a. Pious Madri
"V. Shantaram, Sushila Devi, Zunzharrao Pawar, Nimbalkar, Balasaheb Yadav, Gulabbai",Baburao Painter,social,nan,1927,Sati Savitri a.k.a. Ideal Wife
"Gangubai, Wamanrao Kulkarni, Baburao Gade, Pandurang Varne",Pandurang Talegiri,mythology,nan,1927,Sati Savitri a.k.a. Savitri Satyavan a.k.a. Ideal Wife
,,,nan,1927,Satsang
,,,nan,1927,Savaliya Tandel
"Jiban Gangopadhyay, Dhirendranath Ganguly, Leela Mukherjee, Nirmalendu Lahiri, Kartik Dey, Ahi Sanyal, Manmatha Pal",Kali Prasad Ghose (K. P. Ghose),devotional,nan,1927,Shankaracharya a.k.a. Renaissance Of Hinduism
"Gulab, Nandram, Keshavlal, Gangaram",Harshadrai Mehta,social,nan,1927,Sharad Purnima a.k.a. A Full Moon Night In Spring
,Vishnupant Aundhkar,,nan,1927,Sheel Prabhav a.k.a. Glory Of Virtue
"Master Vithal, Zebunisa, Tara, Asha, Kumudini, Miss Dwarki, Gangaram",Dhanjibhai K. Desai,costume historical,nan,1927,Shiraz-Ud-Dowla a.k.a. By Sheer Valour
"Jamshedji Khansaheb, Putli, Jilloobai",K. P. Bhave,religious,nan,1927,Shri Krishna Nardi
"Nargis, Yakbal, Takle",Manilal Joshi,social,nan,1927,Shrimati Nalini a.k.a. Mrs. Nalini
"Gohar, Raja Sandow, Noor Mohammed Charlie, Yakbal, Leena",Chandulal Shah,costume,nan,1927,Sindh Ni Sumari a.k.a. Sumari Of Sind
"Master Vithal, Lobo",Harshadrai Mehta,historical,nan,1927,Swadesh Seva a.k.a. My Country
"Ermeline, Madanrai Vakil",Rama S. Choudhury,social,nan,1927,Tainted Virtue a.k.a. Karmaili Kali
"Dorothy, Batukbhai, Shanta, Allarakha Mir Nathalal Soni, Monghibai, Gatubhai Vaidya, Mavji Muflis",V. K. Pattani,social,nan,1926,Kalabaaz Ashaq a.k.a. Wooing Tactics
"Zubeida, Madanrai Vakil, W. M. Khan",Manilal Joshi,costume,nan,1926,Kashmeera a.k.a. Enemy's Daughter
Madanrai Vakil,Dinshaw Zhaveri,social,nan,1926,Kataryu Gap
"Bhaurao Datar, Yamuna Gole, Bachu",G. V. Sane,mythology,nan,1926,Keechak Vadh
"Jamuna, Gohar, Khalil",Homi Master,legend,nan,1926,Lakho Vanjaro
"Elizer, Putli, Jilloobai, Madanrai Vakil",M. D. Bhavnani,historical,nan,1926,Lion Of Mewar a.k.a. Diwan Bhamansha
"Ermeline, Gulab",Kanjibhai Rathod,social,nan,1926,Love Is Blind a.k.a. Raja Ne Gami Te Rani
"Master Vithal, Tara, Jani Babu, Miss Mary, Asha",Harihar Diwana,fantasy,nan,1926,Madan Kala
"Raja Sandow, Putli, Miss Fiske, Blanche Verni",Chandulal Shah,legend,nan,1926,Madhav Kam Kundala
"K. B. Athavale, Nargis, Takle",Shree Nath Patankar,,nan,1926,Manovijaya
"Moti, Usha Rani, Siddimiya",Bachoo Babu,social,nan,1926,Marriage Market a.k.a. Lagn Ke Lilam
"Gohar, Raja Sandow, Vaidya, Ghanashyam",M. D. Bhavnani,costume,nan,1926,Mena Kumari
"Madanrai Vakil, Putli, Miss Jean, Jilloobai, Rajhans",Bhagwati Mishra,costume,nan,1926,Midnight Rider a.k.a. Pahadi Pindharo
"Bhaurao Datar,",Dadasaheb Phalke,mythology,nan,1926,Moon Cursed By Ganpati a.k.a. Chaturthicha Chandra
,Raghupathy S. Prakasa,mythology,nan,1926,Mohini Avatar a.k.a. Mohini Incarnation Of God a.k.a. Samudra Manthan
"Raja Sandow, Sulochana, Gohar, Siddimiya",Homi Master,historical,nan,1926,Mumtaz Mahal
"Raja Sandow, Zubeida, Madanrai Vakil, Baba Vyas, Putli, Ghory, Dabir, K. B. Athavale","Rama Chowdhury, R. G. Torney",fantasy,nan,1926,Neera a.k.a. Beautiful Snake Of Aravali
"Fatma Begum, Elizer, Jilloobai, Madanrai Vakil",K. P. Bhave,,nan,1925,Gaud Bangal a.k.a. Magicians Of Bengal a.k.a. Kamroo Deshni Kamini
,,fantasy,nan,1925,Gul-E-Anar a.k.a. 1001 Nights
"Homi Master, K.B. Athavale, Moti, Boman Behram, Fram Sethna, Miss Yakbal, Thelma Wallace, Yvonne Wallace",Homi Master,costume,nan,1925,Handsome Blackguard a.k.a. Fankdo Fituri
"Khalil, Janibabu, Rajababu",Homi Master,social,nan,1925,Hirji Kamdar
"Ermeline, Nandram, Gulab, Haider Shah, Malika, Gangaram",Harshadrai Mehta,costume,nan,1925,Hothal Padmini
"Zubeida, Raja Sandow, Sultana, K. B. Athavale, Khalil, Siddimiya",Manilal Joshi,fantasy,nan,1925,Indra Sabha a.k.a. The Royal Court Of Indra
"Gulab, Vishnu, Gangaram",Harshadrai Mehta,fantasy,nan,1925,Jal Kumari a.k.a. Hoor-Al-Bahar
"Durgadas Bannerjee, Kalidasi, A. K. Chakraborty, Kalidas Mukherjee",Jyotish Bannerji,social,nan,1925,Jaler Meye a.k.a. The Girl In Prison a.k.a. Fisher Girl
P. Y. Altekar,Vedi,social,nan,1925,Justice
"Raja Sandow, Zubeida, Janibabu, Putlibai",Manilal Joshi,costume,nan,1925,Kala Chor a.k.a. The Black Thief
Jilloobai,Bhagwati Mishra,fantasy,nan,1925,Kali Nagin
Ermeline,Kanjibhai Rathod,fantasy,nan,1925,Kamallata
"Parshwanath Yeshwant Altekar, Miss Jainoo, Mohanlala, Dorabji Mevawala, Bhagwati Mishra",K. P. Bhave,social,nan,1925,Kangal Qaidi a.k.a. Doomed Soul
"Patience Cooper, Mohammed Hussain, J. P. Howells",,social,nan,1925,Kashmiri Sundari
"Gulab, Vishnu, Gangaram",Harshadrai Mehta,costume,nan,1925,Krishna Kumar a.k.a. Sacho Haqdar
"Miss Moti, Jamuna, Khalil, Boman Behram, Miss Yakbal, Janibabu, Behram Vasania",Homi Master,social,nan,1925,Kulin Kanta
Jamuna,Homi Master,mythology,nan,1925,Kunj Vihari
"Ermeline, Gulab, Gangaram, Pranjivan",Maneklal Patel,legend,nan,1925,Lalan Vanjari
"Elizer, Asooji",,,nan,1924,Atma Bal a.k.a. Sundar Kamdar
,,mythology,nan,1924,Bal Shringee or Bal Shringi
"Nanubhai, Batukbhai Vaidya",V. K. Pattani,mythology,nan,1924,Bali Yagna
,Kanjibhai Rathod,mythology,nan,1924,Bali Yagna a.k.a. Self-surrender At The Feet of the Master
"Raja Sandow, Miss Moti, Noor Mohammed Charlie",Homi Master,social,nan,1924,Bismi Sadi a.k.a. Twentieth Century
,,devotional,nan,1924,Bhakta Sudhanva
,Naval Gandhi,,nan,1924,Chandan Malayagiri
"Jilloobai, Asooji",,historical,nan,1924,Chandragupta And Mahatma Chanakya a.k.a. Chandragupta Chanakya
"Durgadas Bannerjee, Nirmalbala, Naresh Mitra, Jogesh Chowdhury",Naresh Mitra,social,nan,1924,Chandranath
"Bhaurao Datar, Bachu, Ashraben, Motiram",G. V. Sane,devotional,nan,1924,Datta Janma a.k.a. Sati Ansuya
"Patience Cooper, Dadabhai Sarkari, Signor P. Mannelli, Signorina F. Mannelli, James Mcgrath, Master Mohan, M. Monilal, Agha Hashar Kashmiri",Jyotish Bannerjee,mythology,nan,1924,Dhruva Charitra a.k.a. The Story Of Dhruva
,Raghupathy S. Prakasa,mythology,nan,1924,Draupadi Bhagya a.k.a. Draupadi's Fate
,Raghupathy S. Prakasa,mythology,nan,1924,Gajendra Moksham a.k.a. Gajendra's Nirvana
,,devotional,nan,1924,Gomata a.k.a. Sacred Cow
"Zubeida, Fatma Begum, Khalil, Sultana, Noor Mohammed Charlie, Abdul Ghani, Miss Moti, Jamuna Sr.",Kanjibhai Rathod,legend,nan,1924,Gul-E-Bakavali
,,,nan,1924,Ishq No Umedwar
"Bhaurao Datar, Bachu Pawar",G. V. Sane,mythology,nan,1924,Jayadratha Vadha
"Zubeida, Fatma Begum, Khalil, Sultana, Ibrahim, Tara, Miss Moti, Savita",Homi Master,true-life crime thriller,nan,1924,Kala Naag a.k.a. Triumph Of Justice a.k.a. Kalyug Ki Sati
"Bhaurao Datar, Sakharam Jadhav, Dada Pendse",Dadasaheb Phalke,mythology,nan,1923,Babruwahan
"Ermeline, Jal Merchant, Jilloobai, Zaverbhai",Pesi Karani,action,nan,1930,the Bomb a.k.a. Vasant Bengali/Bengali Bomb
"Sultana, Bachu, Laxmi, Gade",Sunderrao Nadkarni,action,nan,1930,The Comet a.k.a. Dhumketu
Master Vithal Gohar,Moti B. Gidwani,action,nan,1930,The Conqueror a.k.a. Veer Na Ver
"Asooji, Joshi, Miss Salu, Sarla",Asooji,costume,nan,1930,The Curse a.k.a. Garib ni Hai
"Ishwarlal, Putli, Bhagwat, Manila",Nanubhai Vakil,costume,nan,1930,The Tigress a.k.a. Vifreli Waghan
"Laxmi, Bachchu, Ganpat Bakre, Sharda",Harshadbhai Desai,costume,nan,1930,The Tyrant
"Haidar Shah, Rampyari, Abdul Pahelwan",Prafulla Ghosh,social,nan,1930,The Valiant a.k.a. Mard Ka Bachcha
"Master Vithal, Gohar Yakub, Godrej",Moti B. Gidwani,,nan,1930,The Web a.k.a. Dev Pech
"Madhuri, P. Jairaj, Mohan",Nagendra Majumdar,costume,nan,1930,Triumph of Love a.k.a. Rasili Rani
"V. Shantaram, Kamala Devi, Baburao Pendharkar, Bazar Battoo, G. R. Mane, Ebrahim, Keshavrao Dhaiber","V. Shantaram, Keshavrao Dhaiber",historical,nan,1930,Udaykal a.k.a. Thunder of the Hills
"Gulab, Baburao Apte, Noor Mohammed Charlie, Pawar, Ghanshyam,",Kanjibhai J. Rathod,costume,nan,1930,Valiant Princess
"Sundarrao Nadkarni, Wamanrao Kulkarni, Gangu",G. V. Sane,,nan,1930,Valli Kalyanam a.k.a. Subramanium
"Zubeida, Jal Khambata, Lovji Lavangia, Rupmati",Naval Gandhi,costume,nan,1930,Veer Rajput
"Prithviraj Kapoor, Ermeline, Mazhar Khan, Jamshedji, Khansaheb, Jilloobai",H. M. Reddy,historical,nan,1930,Vijay Kumar
